No,year,month,day,hour,PM2.5_shunyi,PM10_shunyi,TEMP_shunyi,DEWP_shunyi,WSPM_shunyi,PM2.5_guanyan,PM10_guanyan,TEMP_guanyan,DEWP_guanyan,WSPM_guanyan,PM2.5_Percentile_Category_shunyi,PM10_Percentile_Category_shunyi,PM2.5_Percentile_Category_guanyan,PM10_Percentile_Category_guanyan
8997,2014,3,10,20,152.0,171.0,3.6,-2.8,0.8,137.0,160.0,3.9,-3.4,1.2,Very High,Very High,Very High,Very High
8998,2014,3,10,21,159.0,175.0,3.5,-3.3,0.0,146.0,177.0,4.1,-3.7,1.5,Very High,Very High,Very High,Very High
8999,2014,3,10,22,190.0,209.0,3.1,-3.9,0.1,158.0,180.0,3.4,-1.6,0.0,Very High,Very High,Very High,Very High
9000,2014,3,10,23,180.0,208.0,1.8,-3.9,0.4,153.0,169.0,2.8,-3.3,1.0,Very High,Very High,Very High,Very High
9001,2014,3,11,0,189.0,206.0,1.2,-4.3,0.0,130.0,153.0,2.9,-3.5,1.6,Very High,Very High,Very High,Very High
9002,2014,3,11,1,192.0,205.0,0.8,-3.1,0.1,163.0,176.0,2.0,-2.0,1.1,Very High,Very High,Very High,Very High
9003,2014,3,11,2,171.0,205.0,0.2,-3.9,0.4,184.0,223.0,1.7,-2.6,1.2,Very High,Very High,Very High,Very High
9004,2014,3,11,3,168.0,195.0,0.2,-3.9,0.7,174.0,198.0,1.7,-3.2,1.7,Very High,Very High,Very High,Very High
9005,2014,3,11,4,196.0,212.0,-0.1,-4.0,1.0,159.0,180.0,1.7,-3.6,1.4,Very High,Very High,Very High,Very High
9006,2014,3,11,5,195.0,207.0,0.7,-4.3,1.7,157.0,178.0,1.1,-3.8,1.4,Very High,Very High,Very High,Very High
9007,2014,3,11,6,173.0,194.0,0.9,-4.5,2.1,178.0,206.0,1.7,-4.0,1.5,Very High,Very High,Very High,Very High
9008,2014,3,11,7,176.0,192.0,1.8,-4.1,0.4,171.0,204.0,2.6,-3.5,1.4,Very High,Very High,Very High,Very High
9009,2014,3,11,8,179.0,199.0,4.0,-4.0,1.9,186.0,234.0,4.8,-2.8,2.1,Very High,Very High,Very High,Very High
9010,2014,3,11,9,198.0,236.0,6.8,-4.0,2.9,205.0,251.0,6.9,-1.8,1.7,Very High,Very High,Very High,Very High
9011,2014,3,11,10,192.0,221.0,8.5,-3.1,2.1,205.0,279.0,9.1,-1.3,1.5,Very High,Very High,Very High,Very High
9012,2014,3,11,11,178.0,188.0,10.2,-2.5,2.5,82.93337203901532,279.0,10.5,-0.4,1.4,Very High,Very High,High,Very High
9013,2014,3,11,12,165.0,206.0,11.7,-2.9,1.6,154.0,666.0,11.9,-0.6,1.6,Very High,Very High,Very High,Very High
9014,2014,3,11,13,209.0,220.0,12.3,-3.1,1.2,239.0,486.0,12.8,-1.9,1.1,Very High,Very High,Very High,Very High
9015,2014,3,11,14,186.0,214.0,12.8,-2.7,1.3,215.0,385.0,13.6,-2.4,1.3,Very High,Very High,Very High,Very High
9016,2014,3,11,15,192.0,224.0,14.0,-2.9,0.7,197.0,328.0,13.6,-3.2,1.8,Very High,Very High,Very High,Very High
9017,2014,3,11,16,192.0,224.0,13.8,-3.5,1.4,197.0,328.0,13.4,-3.4,1.3,Very High,Very High,Very High,Very High
9018,2014,3,11,17,198.0,213.0,13.2,-7.0,3.2,162.0,248.0,12.1,-1.8,1.9,Very High,Very High,Very High,Very High
9019,2014,3,11,18,193.0,206.0,12.3,-8.8,6.7,154.0,244.0,11.8,-2.1,1.7,Very High,Very High,Very High,Very High
9020,2014,3,11,19,34.0,57.0,11.1,-8.7,5.4,186.0,276.0,11.6,-5.4,2.3,Medium,Medium,Very High,Very High
9021,2014,3,11,20,13.0,76.0,10.0,-7.7,6.5,135.0,214.0,10.9,-5.2,3.3,Low,Medium,Very High,Very High
9022,2014,3,11,21,9.0,77.0,8.7,-5.6,3.6,21.0,111.0,9.0,-2.6,3.6,Low,Medium,Low,High
9023,2014,3,11,22,10.0,87.0,8.5,-7.3,2.3,15.0,120.0,8.3,-2.7,5.1,Low,High,Low,High
9024,2014,3,11,23,12.0,15.0,8.0,-8.1,5.2,15.0,110.0,8.0,-6.9,4.2,Low,Low,Low,High
9025,2014,3,12,0,3.0,5.0,7.2,-8.0,2.1,11.0,69.0,7.4,-8.3,4.5,Low,Low,Low,Medium
9026,2014,3,12,1,7.0,23.0,6.7,-8.1,3.6,11.0,63.0,7.4,-9.5,3.8,Low,Low,Low,Medium
9027,2014,3,12,2,3.0,5.0,6.0,-8.0,2.1,4.0,43.0,7.3,-10.0,3.0,Low,Low,Low,Medium
9028,2014,3,12,3,3.0,5.0,5.8,-8.5,1.3,9.0,34.0,7.1,-9.8,2.8,Low,Low,Low,Low
9029,2014,3,12,4,3.0,5.0,5.8,-9.3,1.6,9.0,40.0,6.8,-10.5,2.7,Low,Low,Low,Low
9030,2014,3,12,5,10.0,5.0,5.9,-10.8,2.8,8.0,35.0,6.3,-12.8,4.7,Low,Low,Low,Low
9031,2014,3,12,6,3.0,5.0,5.5,-13.0,2.4,9.0,48.0,5.7,-15.0,3.2,Low,Low,Low,Medium
9032,2014,3,12,7,3.0,5.0,5.6,-15.7,3.9,11.0,64.0,5.7,-16.2,4.0,Low,Low,Low,Medium
9033,2014,3,12,8,6.0,9.0,6.2,-16.4,2.8,11.0,56.0,6.1,-16.5,2.9,Low,Low,Low,Medium
9034,2014,3,12,9,6.0,11.0,7.1,-18.7,3.3,10.0,51.0,6.7,-18.2,3.9,Low,Low,Low,Medium
9035,2014,3,12,10,3.0,7.0,7.5,-18.4,2.3,9.0,45.0,7.4,-17.6,4.4,Low,Low,Low,Medium
9036,2014,3,12,11,3.0,5.0,8.3,-18.6,2.8,4.0,38.0,8.9,-18.1,3.7,Low,Low,Low,Low
9037,2014,3,12,12,6.0,8.0,9.3,-18.7,3.0,7.0,37.0,9.6,-17.6,3.8,Low,Low,Low,Low
9038,2014,3,12,13,3.0,5.0,9.9,-19.3,3.8,12.0,38.0,10.3,-17.9,3.5,Low,Low,Low,Low
9039,2014,3,12,14,3.0,5.0,10.3,-19.0,1.2,12.0,38.0,11.0,-17.4,3.5,Low,Low,Low,Low
9040,2014,3,12,15,3.0,5.0,10.4,-18.9,1.9,11.0,37.0,10.8,-17.5,2.8,Low,Low,Low,Low
9041,2014,3,12,16,3.0,11.0,10.0,-19.2,1.3,9.0,40.0,10.9,-16.5,1.7,Low,Low,Low,Low
9042,2014,3,12,17,7.0,11.0,9.2,-18.8,1.0,13.0,37.0,9.4,-16.0,1.8,Low,Low,Low,Low
9043,2014,3,12,18,14.0,15.0,7.8,-17.3,1.1,12.0,39.0,6.8,-12.9,1.1,Low,Low,Low,Low
9044,2014,3,12,19,11.0,20.0,6.0,-14.2,0.0,18.0,41.0,5.1,-12.9,1.5,Low,Low,Low,Low
9045,2014,3,12,20,19.0,35.0,6.4,-16.3,1.3,20.0,40.0,8.1,-18.7,2.6,Low,Medium,Low,Low
9046,2014,3,12,21,27.0,65.0,4.1,-14.2,1.1,22.0,44.0,7.5,-19.2,3.3,Medium,Medium,Low,Medium
9047,2014,3,12,22,67.0,91.0,4.5,-17.8,1.1,23.0,49.0,7.0,-19.6,2.5,High,High,Low,Medium
9048,2014,3,12,23,44.0,56.0,2.7,-16.4,0.5,25.0,55.0,5.9,-19.6,1.7,Medium,Medium,Medium,Medium
9049,2014,3,13,0,13.0,22.0,0.8,-16.1,1.2,14.0,27.0,2.0,-11.9,0.7,Low,Low,Low,Low
9050,2014,3,13,1,6.0,13.0,-0.5,-14.5,0.0,10.0,22.0,0.0,-11.1,1.1,Low,Low,Low,Low
9051,2014,3,13,2,14.0,16.0,-1.0,-16.0,1.1,16.0,27.0,1.9,-15.6,0.9,Low,Low,Low,Low
9052,2014,3,13,3,16.0,20.0,-0.8,-15.1,1.5,10.0,23.0,-1.1,-10.0,0.6,Low,Low,Low,Low
9053,2014,3,13,4,14.0,24.0,-2.0,-16.2,2.0,11.0,28.0,0.1,-14.7,1.2,Low,Low,Low,Low
9054,2014,3,13,5,22.0,24.0,-3.3,-13.6,0.8,15.0,29.0,-1.7,-14.8,0.6,Medium,Low,Low,Low
9055,2014,3,13,6,26.0,29.0,-2.8,-12.8,0.9,15.0,29.0,-2.1,-9.3,0.8,Medium,Low,Low,Low
9056,2014,3,13,7,30.0,49.0,2.2,-16.3,2.4,25.0,49.0,3.4,-15.8,1.2,Medium,Medium,Medium,Medium
9057,2014,3,13,8,30.0,38.0,5.1,-18.7,1.9,25.0,59.0,6.7,-13.6,1.3,Medium,Medium,Medium,Medium
9058,2014,3,13,9,20.0,51.0,7.4,-18.4,1.3,23.0,46.0,8.5,-15.2,1.4,Low,Medium,Low,Medium
9059,2014,3,13,10,19.0,31.0,9.1,-17.9,1.2,21.0,41.0,10.4,-16.0,1.2,Low,Low,Low,Low
9060,2014,3,13,11,3.0,39.0,10.7,-18.7,1.0,16.0,27.0,11.0,-14.7,2.8,Low,Medium,Low,Low
9061,2014,3,13,12,5.0,22.0,11.7,-17.9,3.5,18.0,26.0,11.6,-14.2,2.2,Low,Low,Low,Low
9062,2014,3,13,13,8.0,15.0,12.6,-17.2,2.1,18.0,36.0,11.6,-14.2,2.3,Low,Low,Low,Low
9063,2014,3,13,14,6.0,15.0,12.3,-16.4,3.8,21.0,38.0,13.1,-13.0,3.0,Low,Low,Low,Low
9064,2014,3,13,15,30.0,33.0,12.8,-16.0,4.7,18.0,46.0,12.4,-13.6,3.8,Medium,Medium,Low,Medium
9065,2014,3,13,16,10.0,31.0,12.0,-16.6,3.4,15.0,47.0,12.1,-13.0,3.6,Low,Low,Low,Medium
9066,2014,3,13,17,16.0,50.0,11.4,-15.2,4.0,17.0,57.0,11.4,-12.8,4.2,Low,Medium,Low,Medium
9067,2014,3,13,18,24.0,61.0,10.9,-14.8,3.4,22.0,74.0,11.2,-11.6,4.0,Medium,Medium,Low,Medium
9068,2014,3,13,19,28.0,83.0,10.2,-13.8,1.3,33.0,93.0,12.5,-16.2,4.4,Medium,High,Medium,High
9069,2014,3,13,20,38.0,98.0,9.0,-12.8,1.8,45.0,115.0,11.9,-16.7,4.0,Medium,High,Medium,High
9070,2014,3,13,21,49.0,106.0,8.4,-14.6,1.9,30.0,239.0,11.0,-17.4,4.7,Medium,High,Medium,Very High
9071,2014,3,13,22,61.0,117.0,10.3,-19.0,4.1,35.0,322.0,10.2,-17.1,2.0,High,High,Medium,Very High
9072,2014,3,13,23,45.0,187.0,9.7,-18.4,6.1,37.0,364.0,9.7,-17.5,3.7,Medium,Very High,Medium,Very High
9073,2014,3,14,0,17.0,198.0,9.1,-18.9,4.6,28.0,222.0,9.2,-17.0,4.9,Low,Very High,Medium,Very High
9074,2014,3,14,1,12.0,129.0,8.5,-19.4,2.8,19.0,147.0,9.0,-17.1,4.0,Low,High,Low,High
9075,2014,3,14,2,4.0,75.0,7.7,-19.1,2.2,11.0,87.0,8.5,-17.6,5.2,Low,Medium,Low,Medium
9076,2014,3,14,3,3.0,44.0,6.6,-19.1,3.0,5.0,65.0,7.9,-17.2,3.2,Low,Medium,Low,Medium
9077,2014,3,14,4,7.0,33.0,7.5,-18.4,3.1,10.0,49.0,6.6,-16.8,1.3,Low,Medium,Low,Medium
9078,2014,3,14,5,4.0,29.0,6.1,-18.7,1.5,9.0,43.0,4.5,-13.9,0.5,Low,Low,Low,Medium
9079,2014,3,14,6,7.0,22.0,3.7,-12.7,0.7,8.0,37.0,1.8,-12.4,0.7,Low,Low,Low,Low
9080,2014,3,14,7,8.0,16.0,8.0,-17.1,0.9,14.0,38.0,7.9,-15.0,1.9,Low,Low,Low,Low
9081,2014,3,14,8,10.0,33.0,10.3,-16.1,1.8,13.0,50.0,10.5,-15.9,2.3,Low,Medium,Low,Medium
9082,2014,3,14,9,14.0,32.0,11.1,-17.3,1.0,16.0,50.0,12.1,-15.6,1.1,Low,Low,Low,Medium
9083,2014,3,14,10,8.0,21.0,12.2,-16.4,2.4,13.0,43.0,12.5,-15.2,2.2,Low,Low,Low,Medium
9084,2014,3,14,11,10.0,17.0,13.8,-16.2,4.0,17.0,29.0,13.6,-13.5,3.3,Low,Low,Low,Low
9085,2014,3,14,12,10.0,18.0,15.0,-15.3,2.5,14.0,35.0,15.0,-12.3,2.8,Low,Low,Low,Low
9086,2014,3,14,13,3.0,25.0,15.3,-15.1,3.5,18.0,44.0,15.8,-12.6,3.8,Low,Low,Low,Medium
9087,2014,3,14,14,7.0,28.0,16.3,-14.3,3.5,17.0,47.0,16.5,-12.1,3.9,Low,Low,Low,Medium
9088,2014,3,14,15,12.0,44.0,17.1,-13.7,3.2,16.0,52.0,16.4,-12.1,4.2,Low,Medium,Low,Medium
9089,2014,3,14,16,20.0,55.0,16.3,-14.3,3.4,22.0,51.0,15.8,-11.7,5.0,Low,Medium,Low,Medium
9090,2014,3,14,17,19.0,57.0,14.9,-13.3,4.4,22.0,61.0,14.8,-11.6,5.0,Low,Medium,Low,Medium
9091,2014,3,14,18,19.0,77.0,13.7,-13.4,3.4,27.0,82.0,14.0,-10.0,3.1,Low,Medium,Medium,Medium
9092,2014,3,14,19,28.0,92.0,12.3,-12.9,2.3,34.0,85.0,13.3,-9.9,3.7,Medium,High,Medium,Medium
9093,2014,3,14,20,36.0,94.0,11.5,-11.4,1.7,37.0,103.0,12.8,-7.9,3.6,Medium,High,Medium,High
9094,2014,3,14,21,45.0,108.0,10.6,-11.5,2.0,49.0,115.0,11.8,-7.6,3.7,Medium,High,Medium,High
9095,2014,3,14,22,52.0,107.0,9.6,-10.6,1.3,59.0,126.0,10.4,-4.8,1.7,Medium,High,Medium,High
9096,2014,3,14,23,56.0,118.0,7.5,-9.4,2.0,63.0,149.0,7.3,-3.9,0.6,Medium,High,High,Very High
9097,2014,3,15,0,65.0,132.0,6.8,-9.6,1.7,62.0,168.0,5.0,-2.1,1.1,High,High,High,Very High
9098,2014,3,15,1,67.0,131.0,4.9,-7.9,0.8,67.0,163.0,5.8,-6.1,1.4,High,High,High,Very High
9099,2014,3,15,2,70.0,129.0,3.4,-8.9,1.9,68.0,155.0,4.3,-5.8,1.0,High,High,High,Very High
9100,2014,3,15,3,69.0,129.0,4.2,-9.9,1.4,63.0,139.0,3.7,-7.2,1.0,High,High,High,High
9101,2014,3,15,4,74.0,130.0,3.7,-9.7,1.4,76.0,155.0,3.3,-8.1,1.1,High,High,High,Very High
9102,2014,3,15,5,69.0,127.0,3.1,-9.9,1.1,71.0,150.0,1.9,-5.7,1.0,High,High,High,Very High
9103,2014,3,15,6,66.0,115.0,3.2,-8.8,1.1,71.0,140.0,3.1,-8.0,0.9,High,High,High,High
9104,2014,3,15,7,63.0,107.0,5.4,-9.6,1.2,74.0,140.0,6.3,-8.8,1.4,High,High,High,High
9105,2014,3,15,8,76.0,131.0,6.9,-9.5,1.5,77.0,156.0,8.0,-6.9,1.2,High,High,High,Very High
9106,2014,3,15,9,72.0,135.0,9.6,-8.5,1.1,86.0,164.0,9.8,-7.9,1.4,High,High,High,Very High
9107,2014,3,15,10,77.0,142.0,12.3,-8.3,1.1,92.0,163.0,12.1,-7.4,0.8,High,Very High,High,Very High
9108,2014,3,15,11,90.0,153.0,14.7,-8.7,0.9,77.0,139.0,15.4,-7.5,1.5,High,Very High,High,High
9109,2014,3,15,12,95.0,145.0,17.2,-8.9,1.6,88.0,149.0,18.2,-6.5,1.4,High,Very High,High,Very High
9110,2014,3,15,13,83.0,128.0,19.4,-8.8,1.9,94.0,148.0,20.5,-6.2,1.0,High,High,High,High
9111,2014,3,15,14,90.0,122.0,21.3,-8.3,2.0,104.0,148.0,21.4,-7.2,2.5,High,High,High,High
9112,2014,3,15,15,89.0,138.0,21.3,-9.3,1.6,122.0,174.0,22.1,-6.7,1.6,High,Very High,Very High,Very High
9113,2014,3,15,16,95.0,154.0,20.9,-7.6,2.1,126.0,202.0,21.6,-5.3,2.1,High,Very High,Very High,Very High
9114,2014,3,15,17,101.0,183.0,18.5,-7.8,1.2,133.0,199.0,19.5,-4.8,1.6,High,Very High,Very High,Very High
9115,2014,3,15,18,110.0,190.0,16.6,-5.9,1.7,105.0,137.0,14.8,-2.2,1.5,Very High,Very High,High,High
9116,2014,3,15,19,125.0,223.0,14.2,-4.1,1.3,93.0,142.0,12.9,-3.4,0.7,Very High,Very High,High,High
9117,2014,3,15,20,145.0,229.0,14.1,-4.2,2.1,108.0,168.0,10.6,0.0,1.3,Very High,Very High,High,Very High
9118,2014,3,15,21,138.0,218.0,14.3,-3.1,2.3,134.0,218.0,13.7,-1.9,0.9,Very High,Very High,Very High,Very High
9119,2014,3,15,22,147.0,232.0,12.7,-1.6,1.8,165.0,263.0,13.6,-3.2,0.9,Very High,Very High,Very High,Very High
9120,2014,3,15,23,193.0,308.0,11.4,-2.8,0.9,182.0,273.0,11.1,-0.4,0.8,Very High,Very High,Very High,Very High
9121,2014,3,16,0,195.0,282.0,9.8,-3.9,1.4,174.0,260.0,10.4,-0.2,1.2,Very High,Very High,Very High,Very High
9122,2014,3,16,1,160.0,252.0,7.1,-4.1,0.7,172.0,242.0,8.4,0.1,0.6,Very High,Very High,Very High,Very High
9123,2014,3,16,2,150.0,232.0,7.1,-5.6,1.7,167.0,208.0,6.3,-0.9,0.5,Very High,Very High,Very High,Very High
9124,2014,3,16,3,137.0,206.0,5.8,-4.7,0.5,118.0,164.0,4.9,0.1,0.6,Very High,Very High,Very High,Very High
9125,2014,3,16,4,119.0,202.0,5.3,-5.4,0.9,117.0,168.0,4.2,-0.2,0.0,Very High,Very High,Very High,Very High
9126,2014,3,16,5,131.0,216.0,6.5,-6.8,1.0,113.0,175.0,8.7,-5.6,1.0,Very High,Very High,High,Very High
9127,2014,3,16,6,129.0,212.0,5.1,-5.9,0.6,109.0,174.0,6.5,-4.0,0.7,Very High,Very High,High,Very High
9128,2014,3,16,7,109.0,186.0,8.7,-6.3,2.3,86.0,135.0,8.2,-2.8,0.7,High,Very High,High,High
9129,2014,3,16,8,132.0,235.0,10.9,-6.9,2.4,70.0,125.0,11.3,-1.8,1.3,Very High,Very High,High,High
9130,2014,3,16,9,148.0,256.0,13.5,-7.8,1.5,59.0,121.0,13.4,-6.3,1.5,Very High,Very High,Medium,High
9131,2014,3,16,10,125.0,201.0,14.2,-8.5,1.8,64.0,133.0,14.6,-4.7,1.2,Very High,Very High,High,High
9132,2014,3,16,11,86.0,131.0,15.4,-8.8,2.7,71.0,139.0,15.3,-6.3,2.5,High,High,High,High
9133,2014,3,16,12,72.0,121.0,16.1,-8.3,2.8,71.0,159.0,16.2,-5.0,2.5,High,High,High,Very High
9134,2014,3,16,13,59.0,130.0,16.5,-7.2,2.4,79.0,149.0,17.4,-5.2,1.3,High,High,High,Very High
9135,2014,3,16,14,78.0,194.0,17.5,-5.7,3.4,81.0,167.0,17.6,-2.2,0.6,High,Very High,High,Very High
9136,2014,3,16,15,88.0,242.0,16.9,-5.0,3.3,97.0,191.0,17.3,-2.4,1.8,High,Very High,High,Very High
9137,2014,3,16,16,106.0,320.0,16.2,-4.4,2.6,113.0,214.0,16.5,-1.6,2.5,High,Very High,High,Very High
9138,2014,3,16,17,115.0,278.0,15.1,-3.8,3.3,121.0,214.0,15.0,-1.6,2.1,Very High,Very High,Very High,Very High
9139,2014,3,16,18,133.0,264.0,13.7,-3.6,3.1,130.0,208.0,13.8,-1.4,1.8,Very High,Very High,Very High,Very High
9140,2014,3,16,19,135.0,266.0,12.6,-3.7,3.5,136.0,198.0,13.1,-0.2,1.1,Very High,Very High,Very High,Very High
9141,2014,3,16,20,143.0,261.0,11.4,-3.2,3.0,144.0,201.0,11.8,-0.1,2.7,Very High,Very High,Very High,Very High
9142,2014,3,16,21,139.0,241.0,10.4,-3.0,4.0,138.0,184.0,11.1,0.8,2.1,Very High,Very High,Very High,Very High
9143,2014,3,16,22,128.0,222.0,9.4,-2.9,2.6,138.0,188.0,10.3,1.4,1.1,Very High,Very High,Very High,Very High
9144,2014,3,16,23,109.0,170.0,8.0,-2.1,1.4,140.0,182.0,8.8,1.7,1.1,High,Very High,Very High,Very High
9145,2014,3,17,0,121.0,168.0,6.6,-2.1,0.2,144.0,177.0,7.0,2.9,0.1,Very High,Very High,Very High,Very High
9146,2014,3,17,1,121.0,164.0,5.8,-2.3,0.4,142.0,179.0,6.7,1.6,1.3,Very High,Very High,Very High,Very High
9147,2014,3,17,2,128.0,174.0,6.8,-2.4,1.0,144.0,174.0,6.8,1.9,0.8,Very High,Very High,Very High,Very High
9148,2014,3,17,3,124.0,176.0,4.8,-1.9,0.8,138.0,179.0,6.0,0.1,0.8,Very High,Very High,Very High,Very High
9149,2014,3,17,4,136.0,179.0,5.1,-2.3,1.2,151.0,198.0,4.9,1.4,0.0,Very High,Very High,Very High,Very High
9150,2014,3,17,5,131.0,171.0,5.2,-2.2,0.4,149.0,230.0,4.7,1.4,0.5,Very High,Very High,Very High,Very High
9151,2014,3,17,6,134.0,172.0,5.7,-2.2,0.7,151.0,216.0,5.8,2.4,0.0,Very High,Very High,Very High,Very High
9152,2014,3,17,7,136.0,184.0,7.2,-2.0,0.5,159.0,213.0,7.4,2.1,0.4,Very High,Very High,Very High,Very High
9153,2014,3,17,8,146.0,205.0,9.0,-2.3,1.1,160.0,212.0,10.2,1.0,1.4,Very High,Very High,Very High,Very High
9154,2014,3,17,9,151.0,249.0,11.8,-2.4,2.1,179.0,375.0,14.7,-5.2,3.9,Very High,Very High,Very High,Very High
9155,2014,3,17,10,168.0,249.0,15.0,-4.4,3.2,213.0,814.0,16.6,-5.2,4.3,Very High,Very High,Very High,Very High
9156,2014,3,17,11,168.0,249.0,19.0,-5.9,4.5,139.0,608.0,18.4,-3.1,3.8,Very High,Very High,Very High,Very High
9157,2014,3,17,12,109.0,392.0,19.4,-5.6,7.3,51.0,297.0,18.1,-2.8,4.9,High,Very High,Medium,Very High
9158,2014,3,17,13,48.0,369.0,20.2,-5.7,6.8,43.0,233.0,20.1,-2.3,3.7,Medium,Very High,Medium,Very High
9159,2014,3,17,14,44.0,402.0,20.5,-5.4,5.9,44.0,290.0,20.7,-3.1,5.4,Medium,Very High,Medium,Very High
9160,2014,3,17,15,44.0,367.0,20.8,-6.8,5.8,37.0,256.0,20.4,-4.0,3.2,Medium,Very High,Medium,Very High
9161,2014,3,17,16,29.0,277.0,19.8,-6.8,5.6,29.0,210.0,19.2,-4.3,4.3,Medium,Very High,Medium,Very High
9162,2014,3,17,17,23.0,262.0,18.2,-5.8,5.2,33.0,227.0,17.8,-4.2,5.1,Medium,Very High,Medium,Very High
9163,2014,3,17,18,22.0,244.0,17.2,-6.0,4.7,28.0,193.0,16.0,-1.6,1.1,Medium,Very High,Medium,Very High
9164,2014,3,17,19,20.0,190.0,16.8,-5.7,6.0,26.0,160.0,16.2,-4.4,3.7,Low,Very High,Medium,Very High
9165,2014,3,17,20,21.0,134.0,16.0,-6.4,4.7,28.0,138.0,14.7,-4.1,1.4,Medium,High,Medium,High
9166,2014,3,17,21,19.0,95.0,15.3,-6.3,3.7,19.0,106.0,14.6,-4.7,2.8,Low,High,Low,High
9167,2014,3,17,22,20.0,80.0,15.0,-7.2,3.8,19.0,95.0,15.0,-5.4,4.0,Low,High,Low,High
9168,2014,3,17,23,20.0,71.0,13.2,-7.0,1.7,19.0,78.0,14.6,-5.8,2.2,Low,Medium,Low,Medium
9169,2014,3,18,0,19.0,66.0,11.3,-7.5,1.8,21.0,69.0,13.3,-5.8,3.9,Low,Medium,Low,Medium
9170,2014,3,18,1,14.0,69.0,12.5,-8.1,3.3,18.0,64.0,11.8,-3.6,1.3,Low,Medium,Low,Medium
9171,2014,3,18,2,12.0,74.0,12.1,-8.4,3.1,21.0,74.0,9.5,-2.5,0.8,Low,Medium,Low,Medium
9172,2014,3,18,3,10.0,71.0,11.0,-8.3,2.0,22.0,70.0,9.4,-4.9,0.6,Low,Medium,Low,Medium
9173,2014,3,18,4,10.0,72.0,8.7,-8.4,0.9,19.0,65.0,9.4,-4.2,1.1,Low,Medium,Low,Medium
9174,2014,3,18,5,12.0,55.0,7.1,-7.4,0.9,15.0,64.0,8.7,-6.3,0.9,Low,Medium,Low,Medium
9175,2014,3,18,6,10.0,48.0,7.0,-6.7,1.0,11.0,52.0,6.8,-1.4,0.8,Low,Medium,Low,Medium
9176,2014,3,18,7,12.0,46.0,12.9,-7.8,2.5,13.0,51.0,12.0,-5.5,1.0,Low,Medium,Low,Medium
9177,2014,3,18,8,23.0,59.0,14.0,-8.0,3.0,15.0,61.0,13.9,-5.3,1.5,Medium,Medium,Low,Medium
9178,2014,3,18,9,8.0,40.0,14.8,-8.0,3.0,24.0,66.0,15.9,-5.2,1.6,Low,Medium,Low,Medium
9179,2014,3,18,10,8.0,41.0,15.1,-5.9,3.0,22.0,61.0,17.1,-4.8,1.5,Low,Medium,Low,Medium
9180,2014,3,18,11,34.0,128.0,15.4,-4.6,3.6,16.0,51.0,15.1,-3.3,4.2,Medium,High,Low,Medium
9181,2014,3,18,12,60.0,264.0,15.2,-3.7,2.8,40.0,139.0,15.1,-2.8,2.3,High,Very High,Medium,High
9182,2014,3,18,13,68.0,270.0,14.6,-3.3,4.1,55.0,192.0,14.5,-1.6,5.1,High,Very High,Medium,Very High
9183,2014,3,18,14,82.0,254.0,14.3,-3.5,4.3,68.0,222.0,13.8,-1.0,4.2,High,Very High,High,Very High
9184,2014,3,18,15,77.0,250.0,14.2,-3.6,3.9,73.0,268.0,13.3,-1.1,4.0,High,Very High,High,Very High
9185,2014,3,18,16,67.0,235.0,13.9,-3.4,3.2,69.0,253.0,13.0,-1.4,4.4,High,Very High,High,Very High
9186,2014,3,18,17,71.0,261.0,12.3,-3.9,3.8,68.0,232.0,12.2,-2.1,4.2,High,Very High,High,Very High
9187,2014,3,18,18,66.0,232.0,11.5,-5.1,3.2,58.0,200.0,11.4,-4.3,2.5,High,Very High,Medium,Very High
9188,2014,3,18,19,64.0,177.0,10.7,-5.8,2.6,50.0,151.0,10.4,-4.4,3.1,High,Very High,Medium,Very High
9189,2014,3,18,20,62.0,124.0,9.8,-6.6,2.3,47.0,102.0,10.0,-5.2,4.0,High,High,Medium,High
9190,2014,3,18,21,57.0,87.0,9.4,-7.8,2.3,42.0,90.0,9.4,-5.3,3.4,Medium,High,Medium,Medium
9191,2014,3,18,22,53.0,80.0,8.5,-8.6,1.5,43.0,73.0,9.2,-7.9,3.5,Medium,High,Medium,Medium
9192,2014,3,18,23,43.0,49.0,7.8,-8.3,2.6,38.0,65.0,9.0,-8.6,2.9,Medium,Medium,Medium,Medium
9193,2014,3,19,0,44.0,66.0,7.3,-7.6,1.9,30.0,53.0,8.2,-7.5,1.5,Medium,Medium,Medium,Medium
9194,2014,3,19,1,47.0,93.0,6.6,-6.1,2.3,32.0,51.0,7.5,-5.6,2.0,Medium,High,Medium,Medium
9195,2014,3,19,2,68.0,147.0,6.3,-6.0,1.4,37.0,68.0,6.8,-1.9,0.5,High,Very High,Medium,Medium
9196,2014,3,19,3,72.0,106.0,5.7,-5.3,0.7,48.0,82.0,5.5,-3.1,0.6,High,High,Medium,Medium
9197,2014,3,19,4,69.0,110.0,6.5,-5.5,1.1,49.0,77.0,4.1,-1.9,0.7,High,High,Medium,Medium
9198,2014,3,19,5,67.0,112.0,6.1,-5.0,1.2,60.0,83.0,4.8,-4.2,1.2,High,High,Medium,Medium
9199,2014,3,19,6,71.0,126.0,5.7,-4.5,0.8,65.0,100.0,5.0,-3.8,1.2,High,High,High,High
9200,2014,3,19,7,79.0,136.0,6.2,-4.9,1.3,45.0,69.0,6.3,-4.5,1.8,High,High,Medium,Medium
